0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
1.175570504584946274e+00,9.510565162951535312e-01,5.000000000000000000e-01
1.902113032590307062e+00,5.877852522924732481e-01,5.000000000000000000e-01
1.902113032590307062e+00,-5.877852522924733591e-01,5.000000000000000000e-01
1.175570504584946496e+00,-9.510565162951536422e-01,5.000000000000000000e-01
2.449293598294706414e-16,-2.449293598294706414e-16,5.000000000000000000e-01
-1.175570504584946718e+00,9.510565162951537532e-01,5.000000000000000000e-01
-1.902113032590307062e+00,5.877852522924733591e-01,5.000000000000000000e-01
-1.902113032590307284e+00,-5.877852522924728040e-01,5.000000000000000000e-01
-1.175570504584946718e+00,-9.510565162951537532e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
1.175570504584946274e+00,9.510565162951535312e-01,5.000000000000000000e-01
1.902113032590307062e+00,5.877852522924732481e-01,5.000000000000000000e-01
1.902113032590307062e+00,-5.877852522924733591e-01,5.000000000000000000e-01
1.175570504584946496e+00,-9.510565162951536422e-01,5.000000000000000000e-01
2.449293598294706414e-16,-2.449293598294706414e-16,5.000000000000000000e-01
-1.175570504584946718e+00,9.510565162951537532e-01,5.000000000000000000e-01
-1.902113032590307062e+00,5.877852522924733591e-01,5.000000000000000000e-01
-1.902113032590307284e+00,-5.877852522924728040e-01,5.000000000000000000e-01
-1.175570504584946718e+00,-9.510565162951537532e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
1.175570504584946274e+00,9.510565162951535312e-01,5.000000000000000000e-01
1.902113032590307062e+00,5.877852522924732481e-01,5.000000000000000000e-01
1.902113032590307062e+00,-5.877852522924733591e-01,5.000000000000000000e-01
1.175570504584946496e+00,-9.510565162951536422e-01,5.000000000000000000e-01
2.449293598294706414e-16,-2.449293598294706414e-16,5.000000000000000000e-01
-1.175570504584946718e+00,9.510565162951537532e-01,5.000000000000000000e-01
-1.902113032590307062e+00,5.877852522924733591e-01,5.000000000000000000e-01
-1.902113032590307284e+00,-5.877852522924728040e-01,5.000000000000000000e-01
-1.175570504584946718e+00,-9.510565162951537532e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
1.175570504584946274e+00,9.510565162951535312e-01,5.000000000000000000e-01
1.902113032590307062e+00,5.877852522924732481e-01,5.000000000000000000e-01
1.902113032590307062e+00,-5.877852522924733591e-01,5.000000000000000000e-01
1.175570504584946496e+00,-9.510565162951536422e-01,5.000000000000000000e-01
2.449293598294706414e-16,-2.449293598294706414e-16,5.000000000000000000e-01
-1.175570504584946718e+00,9.510565162951537532e-01,5.000000000000000000e-01
-1.902113032590307062e+00,5.877852522924733591e-01,5.000000000000000000e-01
-1.902113032590307284e+00,-5.877852522924728040e-01,5.000000000000000000e-01
-1.175570504584946718e+00,-9.510565162951537532e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
1.175570504584946274e+00,9.510565162951535312e-01,5.000000000000000000e-01
1.902113032590307062e+00,5.877852522924732481e-01,5.000000000000000000e-01
1.902113032590307062e+00,-5.877852522924733591e-01,5.000000000000000000e-01
1.175570504584946496e+00,-9.510565162951536422e-01,5.000000000000000000e-01
2.449293598294706414e-16,-2.449293598294706414e-16,5.000000000000000000e-01
-1.175570504584946718e+00,9.510565162951537532e-01,5.000000000000000000e-01
-1.902113032590307062e+00,5.877852522924733591e-01,5.000000000000000000e-01
-1.902113032590307284e+00,-5.877852522924728040e-01,5.000000000000000000e-01
-1.175570504584946718e+00,-9.510565162951537532e-01,5.000000000000000000e-01
-4.898587196589412829e-16,-4.898587196589412829e-16,5.000000000000000000e-01
